,user_id,llibres_usuari,val_llibres,llibres_recomanats,puntuacions_llibres,cluster,utilitat,vector
1049,a728f52bb46c71954173e3d6b154f19c,"['12770', '28336274', '31342377', '22934311', '25149226', '739589', '138299', '138685', '21671', '6447101', '3093268', '28913', '924497']","[5, 2, 4, 4, 3, 5, 5, 4, 5, 4, 0, 5, 5]","['11058400', '11972947', '2258833']","[5, 4, 5]",1,0,"[0.     0.     0.     0.     0.     0.8235 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1765 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.098  0.1961
 0.549  0.1569 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.7451 0.     0.098  0.     0.     0.1569 0.     0.     1.     0.
 0.4706 0.5294 0.     0.4314 0.5686 0.902  0.098  0.3922 0.     0.6078
 0.     0.5686 0.4314 0.7078 0.3133]"
1050,b75b34d2c7c8eafa00f495c664782e7e,"['33898871', '32198433', '271540', '18007564', '8664353', '1307582', '2199', '4424', '10644930']","[5, 5, 5, 5, 5, 5, 5, 5, 5]","['9628743', '3301907', '11084145']","[5, 5, 5]",2,0,"[0.     0.     0.     0.     0.     0.6667 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.3333 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1111
 0.3333 0.5556 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.1111 0.8889
 0.     0.     0.1111 0.2222 0.     0.6667 0.     0.1111 0.3333 0.5556
 0.     1.     0.3333 0.1111 0.5556 0.1111 0.8889 0.1111 0.6667 0.2222
 0.2222 0.2222 0.5556 0.7589 0.4122]"
1051,06d95db09fe07af7dcf04de919653996,"['167053', '15287', '9972053', '3315987', '37916', '2879124', '163677', '732124', '1111741', '6900', '619233']","[1, 1, 3, 4, 4, 3, 3, 5, 4, 5, 4]","['2094', '771', '3869']","[4, 5, 4]",2,0,"[0.     0.     0.     0.     0.     0.4324 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.5676 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.1081 0.1351
 0.4595 0.2973 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.4054 0.     0.     0.1351 0.4595 0.8649 0.     0.1351
 0.     1.     0.4324 0.5676 0.     0.1351 0.8649 0.5405 0.     0.4595
 0.7297 0.2703 0.     0.6065 0.2922]"
1052,81822f45f31918fefd03797f674e8f1d,"['35518526', '22439652', '30119403', '13521459', '944076', '13420351', '11735983']","[4, 5, 5, 5, 5, 5, 0]","['18002457', '736131', '669790']","[5, 3, 5]",3,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.6897
 0.3103 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1724 0.     0.1724 0.     0.1724 0.     0.4828 0.6552 0.1724 0.1724
 0.8276 0.1724 0.4828 0.3448 0.1724 1.     0.     0.6552 0.     0.3448
 0.     0.8276 0.1724 0.7366 0.3321]"
1053,66c44fd6f49fed152f830eede5b60b4a,"['29056083', '8621462', '22571552', '23398748', '469778', '18007564', '6402544']","[5, 5, 5, 5, 5, 5, 5]","['11783735', '11870085', '13158800']","[5, 5, 4]",2,0,"[0.     0.     0.     0.     0.     0.8333 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.3333 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1667
 0.1667 0.8333 0.1667 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.1667 0.8333
 0.     0.1667 0.5    0.3333 0.     0.     0.1667 0.1667 0.3333 0.6667
 0.3333 0.8333 0.     0.1667 1.     0.1667 1.     0.     0.8333 0.3333
 0.8333 0.1667 0.1667 0.8517 0.3933]"
1054,dd9077aa269b2ecf14e298dc84488d70,"['29559363', '25994235', '33137282', '28093560', '25111004', '25068924', '23245587', '21405676', '17934385', '21458884', '18968749', '18739365', '17602565', '15858248', '17314430', '15731779']","[5, 5, 4, 5, 5, 5, 5, 4, 5, 4, 4, 3, 4, 4, 5, 4]","['7812659', '6', '1472878']","[5, 5, 5]",1,0,"[0.     0.     0.     0.     0.     0.8732 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1268 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.4225
 0.3099 0.2676 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.0704 0.0563 0.3239 0.     0.5493 0.     0.0704 0.1127 0.8169
 0.4366 0.5634 0.4225 0.0704 0.507  0.8592 0.1408 0.662  0.0563 0.2817
 0.8028 0.     0.1972 0.7041 0.3518]"
1055,5e2eddd1ca11adcf888aebe92e827d46,"['32852217', '18306106', '21956060', '18134894', '13125234', '1807983', '13518075', '7203997', '12476436', '8456776', '15793075', '13612739', '12487205', '8379374']","[2, 2, 1, 2, 4, 4, 1, 4, 2, 3, 2, 5, 4, 4]","['2299110', '12513614', '237020']","[5, 5, 4]",3,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.6
 0.4    0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.125  0.275  0.1    0.     0.5    0.225  0.75   0.025
 0.65   0.35   0.15   0.1    0.75   0.875  0.125  0.55   0.35   0.1
 0.425  0.15   0.425  0.6798 0.336 ]"
1056,efb0257a726565ab30f8aa5ad6131735,"['27214325', '6488140', '25099', '29568967', '28110891', '30971706', '27040541', '17727']","[4, 4, 5, 5, 4, 5, 3, 3]","['46677', '6277410', '1501665']","[5, 4, 3]",1,0,"[0.     0.     0.     0.     0.     0.7576 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2424 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.2121 0.7879 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.3636 0.     0.3636 0.2727 0.     0.     0.     0.     0.     1.
 0.     1.     1.     0.     0.     1.     0.     0.8788 0.1212 0.
 0.     1.     0.     0.7233 0.3361]"
1057,703df6998730ccd8bf6182a87b98a7fc,"['10210', '777923', '28187', '507069', '31353', '348225', '2728527', '19063', '12232938', '10917', '537070']","[4, 4, 3, 5, 4, 5, 4, 4, 4, 4, 4]","['924827', '334513', '253047']","[4, 4, 5]",3,0,"[0.     0.     0.     0.     0.     0.6222 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.3778 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.1111 0.
 0.5333 0.3556 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.4667 0.     0.1111 0.     0.1778 0.2444 0.     0.0889 0.7556 0.1556
 0.6667 0.3333 0.3111 0.2444 0.4444 1.     0.     0.3556 0.     0.6444
 0.3778 0.2444 0.3778 0.7156 0.4338]"
1058,63e401662f148f486cc38ac2dc288e74,"['11486', '16170522', '18323154', '2094', '16130753', '5708173', '15926745', '6380842', '7720064', '6044040', '3613975', '2867968', '6294', '1914223', '6381755', '1953', '13649139']","[5, 3, 4, 4, 4, 3, 3, 3, 4, 0, 4, 1, 5, 3, 5, 5, 4]","['54479', '2678349', '2927732']","[3, 5, 5]",1,0,"[0.     0.6    0.     0.     0.     0.3167 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0833 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.05
 0.8167 0.1333 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1833 0.     0.0667 0.1667 0.5167 0.     0.0667 0.2    0.8    0.
 0.2667 0.7333 0.2333 0.2333 0.5333 0.8667 0.1333 0.3167 0.3333 0.35
 0.0833 0.85   0.0667 0.6448 0.4162]"
1059,5fb92380513a52c9a55157fd3ceab160,"['9969571', '19486412', '9938498', '27161156', '16145972', '19063', '17212231', '5129', '13596166', '472331', '2767', '8442457']","[3, 3, 4, 3, 2, 5, 3, 5, 3, 5, 5, 4]","['32692', '10644930', '9791']","[4, 5, 5]",2,0,"[0.     0.     0.     0.     0.     0.9556 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0444 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.2222
 0.1778 0.6    0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1333 0.     0.1111 0.2    0.4889 0.0667 0.     0.2667 0.1333 0.6
 0.4889 0.5111 0.4222 0.0667 0.5111 0.2222 0.7778 0.6667 0.     0.3333
 0.2444 0.1111 0.6444 0.7073 0.3069]"
1060,a4fc15c7d494810b8d4bded61c8f9285,"['131101', '17348985', '16248223', '16084746', '6402384', '6013847', '7306380']","[5, 5, 5, 5, 4, 5, 5]","['14285', '72929', '331830']","[5, 5, 5]",0,0,"[0.     0.     0.     0.     0.     0.7353 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2647 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.1471 0.1471
 0.2647 0.4412 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.5588 0.2941 0.     0.     0.     0.1471 0.     0.2941 0.     0.7059
 0.5882 0.4118 0.     0.4412 0.5588 0.1471 0.8529 0.8529 0.1471 0.
 0.4118 0.     0.5882 0.6241 0.265 ]"
1061,6a5436e1141d98d08a972f3487aaa47a,"['26805129', '23398606', '1068825', '4912857', '1232', '15869598', '263145', '330744']","[4, 5, 5, 4, 5, 5, 4, 4]","['16059492', '186074', '375802']","[5, 5, 3]",1,0,"[0.     0.     0.     0.     0.     0.8611 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1389 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.8889 0.1111 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.3889 0.     0.     0.1389 0.     0.4722 0.1111 0.7778 0.1111
 0.3611 0.6389 0.8611 0.     0.1389 0.8611 0.1389 0.25   0.     0.75
 0.1389 0.3611 0.5    0.7333 0.3389]"
1062,e9851c752c5d823d9f7a484bf71e8a93,"['202246', '9957', '15860080', '17936175', '105969', '105935', '678078', '17586616', '73866', '564758', '25373', '9279177', '49750', '2914097']","[5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","['23232', '22628', '11870085']","[5, 5, 5]",0,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0725
 0.5797 0.3478 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.2029 0.2174 0.     0.     0.     0.     0.5797 0.     0.4928 0.5072
 0.9275 0.0725 0.5072 0.4928 0.     0.2174 0.7826 0.1449 0.8551 0.
 0.2899 0.6377 0.0725 0.6628 0.4119]"
1063,59ab356ad897212d40627c7442b10a0d,"['35448545', '28803297', '28684704', '11986736', '9426993', '11663211', '30009676']","[5, 5, 5, 4, 5, 5, 5]","['17333223', '18007532', '86525']","[4, 5, 4]",1,0,"[0.     0.     0.     0.     0.     0.8529 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1471 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.4118
 0.4412 0.1471 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.4412 0.1471 0.4118 0.     0.     0.     0.     1.     0.
 0.2941 0.7059 0.     0.     1.     1.     0.     0.4412 0.     0.5588
 0.1471 0.8529 0.     0.6741 0.4035]"
1064,6580aabca5aa009736e01b7abba93989,"['35800325', '18302455', '29363309', '29868610', '26200563', '23215469', '13152287', '13335037']","[1, 4, 2, 5, 5, 4, 5, 3]","['12543', '10569', '17799798']","[1, 5, 5]",2,0,"[0.     0.     0.     0.     0.     0.931  0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.069  0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.1724 0.069
 0.1034 0.6552 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.1379 0.4828 0.3793 0.     0.8621 0.1379 0.
 0.4483 0.5517 0.4828 0.5172 0.     0.1379 0.8621 0.     0.5172 0.4828
 0.6552 0.3448 0.     0.6672 0.3879]"
1065,4926b360d3e9e28998c0aa955c8ae691,"['31931941', '20983366', '26865813', '29056083', '25017143', '23364341', '23871110', '25392606', '17831753', '23149128', '22612137', '22609310', '17745703', '20821306', '12954620', '11410430']","[5, 3, 4, 2, 3, 5, 4, 4, 1, 5, 4, 5, 2, 4, 5, 1]","['16081272', '10174795', '3']","[2, 1, 5]",2,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0877
 0.3684 0.5439 0.0351 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.9649
 0.     0.     0.4035 0.0877 0.0877 0.0175 0.4035 0.9123 0.0877 0.
 0.4035 0.5965 0.1053 0.807  0.0877 0.1053 0.8947 0.2807 0.5263 0.193
 0.386  0.5263 0.0877 0.6596 0.353 ]"
1066,8f4ec9ef15ffd04f41ec6c4bccbe9ac7,"['18166936', '25111004', '17927395', '17788401', '18006496', '20613470', '17167166', '17623975', '7896527', '6185']","[5, 5, 5, 4, 5, 5, 5, 4, 5, 4]","['8755785', '6131164', '1953']","[5, 5, 4]",3,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1915
 0.2766 0.5319 0.     0.     0.     0.     0.     0.     0.     0.1064
 0.     0.     0.     0.1064 0.     0.     0.     0.     0.     0.7872
 0.2128 0.1915 0.1915 0.2128 0.0851 0.1064 0.     0.2979 0.2766 0.4255
 0.7021 0.2979 0.2766 0.1064 0.617  1.     0.     0.617  0.1915 0.1915
 0.4043 0.1915 0.4043 0.7964 0.3364]"
1067,0d47ecb1fe1662d04136b6d83fd70b9b,"['6315594', '3371137', '6462558', '14062078', '6388432', '22920967', '6876193', '17617913', '7266674', '3660324', '5975963', '18711993']","[4, 1, 1, 1, 1, 4, 5, 4, 1, 1, 3, 4]","['1499941', '6323170', '5987504']","[5, 2, 1]",1,0,"[0.     1.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1333
 0.8333 0.0333 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1333 0.1    0.     0.     0.4333 0.1    0.2333 0.1667 0.2667 0.5667
 0.3667 0.6333 0.2    0.2    0.6    0.8667 0.1333 0.4667 0.1667 0.3667
 0.2333 0.3333 0.4333 0.6447 0.2827]"
1068,bd7d7643c9ce92bd5e3430079aa40988,"['6063187', '248483', '6601008', '68591', '960', '355917', '153780', '24431', '33724', '248484']","[4, 5, 3, 5, 4, 4, 4, 3, 5, 4]","['513617', '842582', '2657']","[4, 5, 3]",3,0,"[0.     0.     0.     0.     0.     0.878  0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.122  0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0732 0.0976
 0.5366 0.2927 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.3415 0.0976 0.1951 0.0732 0.1951 0.0976 0.     0.     0.3902 0.6098
 0.5854 0.4146 0.0976 0.4634 0.439  0.7561 0.2439 0.5854 0.4146 0.
 0.     0.3171 0.6829 0.6532 0.4515]"
1069,7f6932532c5e73d22e88e5b8e24efd32,"['18076061', '4980', '29943', '86658', '29743', '608287', '1043247', '9312399']","[4, 0, 4, 5, 5, 5, 5, 3]","['8161288', '3015764', '703163']","[5, 5, 4]",3,0,"[0.     0.     0.     0.     0.     0.3226 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.4516 0.     0.     0.     0.     0.     0.     0.
 0.2258 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.871  0.129  0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.5806 0.     0.     0.     0.4194 0.     0.     0.6774 0.3226 0.
 0.8387 0.1613 1.     0.     0.     1.     0.     1.     0.     0.
 0.7097 0.2903 0.     0.6542 0.279 ]"
1070,941e0540c014725a289eb552e3429037,"['29069989', '19486412', '6050678', '16297', '10964693', '13497818', '7362158', '6493208', '9418327', '6402364']","[1, 3, 4, 5, 2, 2, 3, 5, 0, 5]","['157993', '54270', '13496']","[5, 1, 3]",2,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0667
 0.3    0.6333 0.0333 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.9667
 0.0667 0.0667 0.     0.4333 0.1667 0.1    0.1667 0.3333 0.4333 0.2333
 0.2667 0.7333 0.7333 0.1    0.1667 0.2667 0.7333 0.5    0.4333 0.0667
 0.7333 0.2333 0.0333 0.6583 0.4277]"
1071,a0352a1a2485f7b4a5618e38b569937c,"['6282683', '93507', '2367495', '3684366', '46306', '2109931', '3511314', '33930', '1059171', '301304', '44597']","[4, 5, 5, 5, 5, 3, 5, 5, 3, 0, 5]","['673645', '119829', '2859559']","[5, 5, 5]",3,0,"[0.     0.     0.     0.     0.     0.8222 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1778 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.4667 0.5333 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.3778 0.5111 0.1111 0.     0.     0.     0.     1.
 0.8889 0.1111 0.     1.     0.     1.     0.     0.     0.     1.
 0.1111 0.     0.8889 0.6584 0.3598]"
1072,02f9e81fe6bd62470420f91f824bb9e6,"['2205158', '20111801', '22752295', '890', '23695534', '22748948', '23302083', '13595486', '1459029', '54140', '68428', '7260188', '1301', '231622', '149612']","[4, 5, 5, 3, 5, 3, 3, 5, 4, 2, 4, 2, 4, 5, 3]","['91201', '10644930', '356824']","[5, 4, 5]",2,0,"[0.     0.     0.     0.     0.     0.8364 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2    0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0909
 0.5818 0.3636 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0909 0.     0.     0.     0.     0.     0.     0.9455
 0.     0.3455 0.     0.     0.0364 0.1091 0.5455 0.8545 0.1091 0.0727
 0.0364 1.     0.6727 0.0545 0.3091 0.1273 0.9091 0.1091 0.4545 0.4727
 0.4364 0.6    0.     0.7664 0.44  ]"
