book_id,genres
1088455,"['non-fiction', 'history, historical fiction, biography']"
10780005,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
25723233,"['non-fiction', 'history, historical fiction, biography']"
13986,"['fantasy, paranormal', 'fiction', 'young-adult', 'romance']"
18080920,"['young-adult', 'fiction', 'fantasy, paranormal', 'romance']"
26808679,['non-fiction']
167331,['fiction']
167333,['fiction']
2861110,"['young-adult', 'romance', 'fiction']"
16122560,"['romance', 'fiction']"
4230910,"['non-fiction', 'history, historical fiction, biography']"
9267564,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic', 'young-adult']"
992162,"['history, historical fiction, biography', 'non-fiction']"
6241337,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'romance']"
109330,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
25815464,"['non-fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
18722018,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
25614298,"['history, historical fiction, biography', 'fiction', 'non-fiction']"
3100937,['non-fiction']
96861,"['fiction', 'non-fiction']"
13214,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'poetry', 'young-adult', 'comics, graphic']"
27246836,"['children', 'poetry', 'fantasy, paranormal', 'comics, graphic', 'fiction']"
903288,"['romance', 'fiction']"
26125905,"['romance', 'fiction', 'young-adult']"
22537682,"['non-fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fiction']"
18760388,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'romance']"
143126,"['fantasy, paranormal', 'fiction', 'children', 'young-adult', 'poetry', 'romance']"
5418388,"['comics, graphic', 'fiction', 'fantasy, paranormal']"
12842134,"['young-adult', 'romance', 'fiction']"
16009519,"['fiction', 'mystery, thriller, crime']"
33724,"['romance', 'fiction', 'young-adult']"
22936916,"['fiction', 'romance', 'history, historical fiction, biography']"
22916795,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
78129,"['mystery, thriller, crime', 'fiction']"
25398027,"['fiction', 'romance', 'mystery, thriller, crime', 'fantasy, paranormal', 'young-adult']"
6539596,"['fiction', 'romance']"
397867,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
397860,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
92508,"['fiction', 'history, historical fiction, biography']"
16113737,"['non-fiction', 'history, historical fiction, biography', 'young-adult', 'fiction', 'comics, graphic']"
18342,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
6415806,"['fiction', 'history, historical fiction, biography']"
2556528,['non-fiction']
547094,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
86598,"['history, historical fiction, biography', 'non-fiction']"
12997192,['romance']
1802665,"['history, historical fiction, biography']"
13932,"['non-fiction', 'history, historical fiction, biography']"
30631883,"['fiction', 'history, historical fiction, biography']"
1335145,['fiction']
10900272,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'comics, graphic']"
2364971,"['fiction', 'history, historical fiction, biography', 'romance']"
546647,"['mystery, thriller, crime', 'non-fiction', 'history, historical fiction, biography', 'fiction']"
4588,"['fiction', 'history, historical fiction, biography', 'young-adult', 'mystery, thriller, crime']"
311295,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
13585542,"['fiction', 'romance']"
7465814,"['fiction', 'history, historical fiction, biography']"
25365530,"['mystery, thriller, crime', 'fiction', 'young-adult']"
9416,"['fiction', 'romance', 'young-adult']"
17789372,"['romance', 'comics, graphic']"
163182,"['comics, graphic', 'non-fiction', 'history, historical fiction, biography']"
1435265,"['history, historical fiction, biography', 'romance', 'fiction']"
231804,"['fiction', 'young-adult', 'history, historical fiction, biography', 'children', 'mystery, thriller, crime']"
752461,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
6962314,"['fiction', 'mystery, thriller, crime', 'romance']"
16148,"['fiction', 'fantasy, paranormal', 'poetry']"
2731939,"['fiction', 'history, historical fiction, biography']"
7108725,['non-fiction']
920649,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fantasy, paranormal', 'young-adult', 'comics, graphic']"
6650753,"['history, historical fiction, biography', 'non-fiction', 'comics, graphic']"
15792302,"['children', 'fiction']"
76104,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'non-fiction']"
378579,"['fiction', 'young-adult', 'romance']"
257788,['non-fiction']
4447622,"['fantasy, paranormal', 'romance', 'fiction', 'young-adult', 'mystery, thriller, crime']"
398352,"['romance', 'fiction']"
29797,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'non-fiction', 'young-adult', 'poetry']"
6542645,"['mystery, thriller, crime', 'romance', 'fiction', 'fantasy, paranormal']"
12716010,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
2042710,"['fantasy, paranormal']"
18108757,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
187257,"['non-fiction', 'history, historical fiction, biography']"
47021,"['fiction', 'romance', 'poetry', 'history, historical fiction, biography']"
91886,['fiction']
15781433,"['fantasy, paranormal', 'romance', 'young-adult', 'fiction', 'mystery, thriller, crime']"
22571888,['poetry']
7149287,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'history, historical fiction, biography']"
542061,"['fiction', 'history, historical fiction, biography', 'young-adult', 'children', 'fantasy, paranormal', 'mystery, thriller, crime']"
8820045,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
26258306,"['young-adult', 'romance', 'fiction']"
21918163,"['non-fiction', 'mystery, thriller, crime', 'fiction', 'comics, graphic']"
5056084,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
16070256,"['fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
6162313,"['fiction', 'mystery, thriller, crime']"
28186322,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal', 'young-adult']"
7896345,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
13537891,['fiction']
33930,"['non-fiction', 'history, historical fiction, biography']"
25876358,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
26120579,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
17403542,"['fantasy, paranormal', 'mystery, thriller, crime', 'young-adult', 'fiction', 'romance']"
767171,"['history, historical fiction, biography', 'non-fiction']"
1340549,"['fantasy, paranormal', 'fiction', 'young-adult']"
3263876,"['fiction', 'young-adult', 'romance', 'mystery, thriller, crime', 'children', 'fantasy, paranormal']"
19372467,"['romance', 'fiction', 'young-adult']"
16067185,"['romance', 'fiction']"
12796941,"['fiction', 'history, historical fiction, biography', 'romance', 'non-fiction', 'comics, graphic']"
804826,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance', 'history, historical fiction, biography', 'children']"
28336274,"['mystery, thriller, crime', 'fiction']"
17286725,"['history, historical fiction, biography', 'non-fiction']"
17286723,"['mystery, thriller, crime', 'fiction']"
12307716,"['fiction', 'children']"
12449167,"['fiction', 'history, historical fiction, biography', 'romance', 'mystery, thriller, crime']"
7981456,"['fiction', 'history, historical fiction, biography', 'young-adult', 'non-fiction', 'children']"
21003951,"['romance', 'fiction', 'young-adult']"
1309082,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal', 'comics, graphic']"
11043,"['fiction', 'poetry', 'romance', 'non-fiction']"
29280126,"['romance', 'fiction']"
2325825,"['fiction', 'young-adult', 'children', 'fantasy, paranormal', 'romance']"
11700333,"['fiction', 'romance']"
20697435,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
18052136,"['young-adult', 'fantasy, paranormal', 'fiction', 'romance']"
31812222,"['fantasy, paranormal', 'romance', 'mystery, thriller, crime']"
9741685,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'history, historical fiction, biography']"
25111004,"['romance', 'young-adult', 'fiction']"
1587324,"['young-adult', 'fiction', 'history, historical fiction, biography']"
8466224,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
814748,['non-fiction']
446749,"['mystery, thriller, crime', 'fiction']"
726110,"['history, historical fiction, biography', 'non-fiction']"
13640229,"['romance', 'fiction', 'mystery, thriller, crime']"
3684856,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography']"
23103103,"['mystery, thriller, crime', 'fiction']"
33137282,['romance']
102920,"['comics, graphic', 'non-fiction', 'history, historical fiction, biography', 'fiction', 'young-adult']"
18966806,"['fiction', 'fantasy, paranormal', 'young-adult', 'romance', 'mystery, thriller, crime']"
10252302,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic']"
10807218,"['fantasy, paranormal', 'fiction']"
771858,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'children']"
2317561,['fiction']
21727,"['fiction', 'mystery, thriller, crime']"
35900,"['history, historical fiction, biography', 'non-fiction']"
9307699,"['fantasy, paranormal', 'young-adult', 'fiction', 'children', 'history, historical fiction, biography', 'mystery, thriller, crime']"
3143104,"['fiction', 'fantasy, paranormal', 'children', 'young-adult']"
16059400,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fantasy, paranormal', 'romance']"
96630,"['non-fiction', 'history, historical fiction, biography', 'fantasy, paranormal', 'fiction']"
25733881,"['romance', 'young-adult', 'fiction']"
16101201,"['fiction', 'mystery, thriller, crime']"
12393566,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
10429025,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction']"
6148028,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
31929623,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography']"
24106033,"['mystery, thriller, crime', 'fiction']"
10194514,"['young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
12749,"['fiction', 'romance']"
7981206,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'romance']"
22011229,"['fantasy, paranormal', 'young-adult', 'mystery, thriller, crime', 'comics, graphic', 'fiction']"
29875846,"['non-fiction', 'poetry', 'history, historical fiction, biography', 'fiction']"
17406283,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
23425,"['non-fiction', 'history, historical fiction, biography']"
23420,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
23422,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
16240732,['non-fiction']
12396528,"['fiction', 'fantasy, paranormal', 'young-adult', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance', 'children']"
80,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
16110262,"['non-fiction', 'history, historical fiction, biography']"
20957152,"['fantasy, paranormal', 'mystery, thriller, crime', 'fiction', 'romance']"
7128341,"['fantasy, paranormal', 'young-adult', 'mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'romance', 'children']"
5191,"['fiction', 'mystery, thriller, crime', 'romance', 'history, historical fiction, biography']"
5190,"['fiction', 'romance']"
7227174,"['fiction', 'romance']"
22299763,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance', 'mystery, thriller, crime']"
20821306,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance']"
44597,"['fiction', 'history, historical fiction, biography', 'romance']"
12216302,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
136782,"['young-adult', 'mystery, thriller, crime', 'fiction', 'children', 'fantasy, paranormal']"
3217321,"['fiction', 'non-fiction']"
22668743,"['mystery, thriller, crime', 'fiction']"
420739,"['romance', 'mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
23208951,"['history, historical fiction, biography', 'romance', 'fiction']"
18079728,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal', 'mystery, thriller, crime']"
16278036,"['mystery, thriller, crime']"
4687,"['fiction', 'history, historical fiction, biography', 'romance']"
4685,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'mystery, thriller, crime']"
4681,"['fiction', 'mystery, thriller, crime']"
7921271,"['history, historical fiction, biography', 'romance', 'fiction']"
827276,"['fantasy, paranormal', 'fiction', 'young-adult', 'children']"
20306810,"['young-adult', 'poetry', 'fiction', 'romance']"
29968284,"['romance', 'fiction', 'young-adult']"
9462883,"['young-adult', 'romance', 'fiction', 'fantasy, paranormal']"
15801967,['non-fiction']
9774821,"['young-adult', 'fiction', 'fantasy, paranormal', 'romance', 'mystery, thriller, crime']"
577283,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
7316340,"['history, historical fiction, biography', 'non-fiction']"
7061684,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
1077521,"['comics, graphic', 'fiction', 'young-adult', 'fantasy, paranormal']"
23992472,"['non-fiction', 'children']"
43814,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
